iterations,first loss function,second loss function,third loss function,norm of d,measure of Pareto stationarity
69,0.6990928649902344,0.07758263498544693,0.07850874960422516,0.04644528031349182,0.04644528031349182
70,0.699009358882904,0.07757185399532318,0.07849770039319992,0.04644959419965744,0.04644959419965744
71,0.6989259719848633,0.07756105810403824,0.0784865990281105,0.046454593539237976,0.046454593539237976
72,0.6988426446914673,0.0775502547621727,0.07847550511360168,0.04645915329456329,0.04645915329456329
73,0.6987591981887817,0.07753947377204895,0.07846441864967346,0.046464018523693085,0.046464018523693085
74,0.6986759305000305,0.07752867788076401,0.07845333963632584,0.04646960273385048,0.04646960273385048
75,0.6985926032066345,0.07751787453889847,0.07844223827123642,0.04647454991936684,0.04647454991936684
76,0.6985093355178833,0.07750707864761353,0.0784311443567276,0.046479564160108566,0.046479564160108566
77,0.6984260678291321,0.07749627530574799,0.07842005789279938,0.04648457467556,0.04648457467556
78,0.6983427405357361,0.07748547196388245,0.07840897887945175,0.04648985341191292,0.04648985341191292
79,0.6982594728469849,0.0774746686220169,0.07839787751436234,0.04649508371949196,0.04649508371949196
80,0.6981762647628784,0.07746386528015137,0.07838676869869232,0.04650036245584488,0.04650036245584488
81,0.6980931162834167,0.07745303958654404,0.07837565243244171,0.04650527611374855,0.04650527611374855
82,0.6980098485946655,0.0774422287940979,0.07836457341909409,0.04651017487049103,0.04651017487049103
83,0.6979267001152039,0.07743141055107117,0.07835344970226288,0.046514417976140976,0.046514417976140976
84,0.6978435516357422,0.07742059975862503,0.07834231853485107,0.046519745141267776,0.046519745141267776
85,0.6977604031562805,0.0774097740650177,0.07833122462034225,0.04652490094304085,0.04652490094304085
86,0.6976773142814636,0.07739894837141037,0.07832010090351105,0.0465301051735878,0.0465301051735878
87,0.6975941061973572,0.07738812267780304,0.07830899953842163,0.046535082161426544,0.046535082161426544
88,0.6975110769271851,0.07737729698419571,0.07829786092042923,0.04654054716229439,0.04654054716229439
89,0.6974279880523682,0.07736646384000778,0.07828673720359802,0.04654525965452194,0.04654525965452194
90,0.697344958782196,0.07735563814640045,0.07827562093734741,0.04655016213655472,0.04655016213655472
91,0.6972618699073792,0.07734479010105133,0.0782644972205162,0.04655420035123825,0.04655420035123825
92,0.697178840637207,0.0773339569568634,0.07825334370136261,0.046559110283851624,0.046559110283851624
93,0.6970959305763245,0.07732312381267548,0.0782422125339508,0.04656435549259186,0.04656435549259186
94,0.6970129013061523,0.07731227576732635,0.0782310888171196,0.04656923934817314,0.04656923934817314
95,0.696929931640625,0.07730142772197723,0.0782199501991272,0.046573810279369354,0.046573810279369354
96,0.6968470215797424,0.07729058712720871,0.0782088115811348,0.04657900333404541,0.04657900333404541
97,0.6967640519142151,0.07727973908185959,0.0781976729631424,0.04658420383930206,0.04658420383930206
98,0.6966812014579773,0.07726889103651047,0.0781865268945694,0.04658961668610573,0.04658961668610573
99,0.69659823179245,0.07725802809000015,0.0781753733754158,0.04659486189484596,0.04659486189484596
100,0.6965154409408569,0.07724717259407043,0.07816421985626221,0.0465996228158474,0.0465996228158474
101,0.6964325904846191,0.07723631709814072,0.07815305143594742,0.04660438746213913,0.04660438746213913
102,0.6963496804237366,0.077225461602211,0.07814192771911621,0.046609409153461456,0.046609409153461456
103,0.6962668299674988,0.07721459120512009,0.07813075929880142,0.04661446064710617,0.04661446064710617
104,0.6961840987205505,0.07720373570919037,0.07811960577964783,0.046619679778814316,0.046619679778814316
105,0.6961013078689575,0.07719287276268005,0.07810840755701065,0.04662475362420082,0.04662475362420082
106,0.6960185170173645,0.07718199491500854,0.07809726893901825,0.046630047261714935,0.046630047261714935
107,0.6959357857704163,0.07717111706733704,0.07808610796928406,0.046635374426841736,0.046635374426841736
108,0.695853054523468,0.07716024667024612,0.07807492464780807,0.04664035141468048,0.04664035141468048
109,0.6957703232765198,0.07714937627315521,0.07806375622749329,0.0466456301510334,0.0466456301510334
110,0.6956876516342163,0.0771384909749031,0.0780525729060173,0.04665042459964752,0.04665042459964752
111,0.6956049203872681,0.0771276131272316,0.07804140448570251,0.04665578156709671,0.04665578156709671
112,0.6955223083496094,0.07711672782897949,0.07803022116422653,0.04666117578744888,0.04666117578744888
113,0.6954395771026611,0.07710583508014679,0.07801903039216995,0.04666614159941673,0.04666614159941673
114,0.6953569650650024,0.07709493488073349,0.07800786197185516,0.04667182266712189,0.04667182266712189
115,0.6952743530273438,0.07708405703306198,0.07799667865037918,0.04667764902114868,0.04667764902114868
116,0.6951917409896851,0.07707315683364868,0.077985480427742,0.04668278247117996,0.04668278247117996
117,0.6951091885566711,0.07706225663423538,0.07797428220510483,0.04668806865811348,0.04668806865811348
118,0.6950266361236572,0.07705136388540268,0.07796308398246765,0.046693090349435806,0.046693090349435806
119,0.6949440836906433,0.07704046368598938,0.07795190066099167,0.04669765383005142,0.04669765383005142
120,0.6948615312576294,0.07702956348657608,0.0779406875371933,0.046702396124601364,0.046702396124601364
121,0.6947790384292603,0.07701865583658218,0.07792947441339493,0.04670802131295204,0.04670802131295204
122,0.6946965456008911,0.07700774818658829,0.07791828364133835,0.04671354591846466,0.04671354591846466
123,0.694614052772522,0.07699684053659439,0.07790707051753998,0.046718940138816833,0.046718940138816833
124,0.6945316791534424,0.0769859179854393,0.0778958722949028,0.04672452434897423,0.04672452434897423
125,0.6944491863250732,0.07697500288486481,0.07788467407226562,0.04672975093126297,0.04672975093126297
126,0.6943668127059937,0.07696408778429031,0.07787346094846725,0.04673505201935768,0.04673505201935768
127,0.6942843794822693,0.07695315778255463,0.0778622254729271,0.046740006655454636,0.046740006655454636
128,0.6942020058631897,0.07694223523139954,0.07785101234912872,0.046745095402002335,0.046745095402002335
129,0.6941196322441101,0.07693131268024445,0.07783976942300797,0.04675069823861122,0.04675069823861122
130,0.6940372586250305,0.07692039012908936,0.077828548848629,0.04675602540373802,0.04675602540373802
131,0.6939548850059509,0.07690945267677307,0.07781730592250824,0.0467611700296402,0.0467611700296402
132,0.6938725709915161,0.07689853012561798,0.07780610769987106,0.046766381710767746,0.046766381710767746
133,0.6937902569770813,0.0768875852227211,0.07779484987258911,0.04677172005176544,0.04677172005176544
134,0.6937080025672913,0.07687664031982422,0.07778364419937134,0.0467771477997303,0.0467771477997303
135,0.6936257481575012,0.07686570286750793,0.07777240127325058,0.046782199293375015,0.046782199293375015
136,0.6935434937477112,0.07685475796461105,0.07776115089654922,0.04678770899772644,0.04678770899772644
137,0.6934612989425659,0.07684382051229477,0.07774990797042847,0.04679394140839577,0.04679394140839577
138,0.6933790445327759,0.0768328607082367,0.07773865014314651,0.046799369156360626,0.046799369156360626
139,0.6932968497276306,0.07682191580533981,0.07772741466760635,0.04680498316884041,0.04680498316884041
140,0.6932146549224854,0.07681095600128174,0.0777161568403244,0.0468115508556366,0.0468115508556366
141,0.6931325197219849,0.07680000364780426,0.07770489156246185,0.046817269176244736,0.046817269176244736
142,0.6930503845214844,0.07678904384374619,0.0776936486363411,0.04682188108563423,0.04682188108563423
143,0.6929682493209839,0.07677808403968811,0.07768238335847855,0.04682796448469162,0.04682796448469162
144,0.6928860545158386,0.07676710933446884,0.0776711255311966,0.04683326184749603,0.04683326184749603
145,0.6928040385246277,0.07675614953041077,0.07765986025333405,0.0468391589820385,0.0468391589820385
146,0.692721962928772,0.0767451822757721,0.0776486024260521,0.04684510827064514,0.04684510827064514
147,0.6926398277282715,0.07673420757055283,0.07763732224702835,0.046850427985191345,0.046850427985191345
148,0.6925578117370605,0.07672322541475296,0.07762603461742401,0.046855565160512924,0.046855565160512924
149,0.6924757957458496,0.07671225070953369,0.07761476933956146,0.046860575675964355,0.046860575675964355
150,0.6923937201499939,0.07670127600431442,0.07760351151227951,0.04686621204018593,0.04686621204018593
151,0.6923117637634277,0.07669028639793396,0.07759221643209457,0.04687155410647392,0.04687155410647392
152,0.6922298073768616,0.0766793042421341,0.07758093625307083,0.04687729477882385,0.04687729477882385
153,0.6921477913856506,0.07666832208633423,0.07756964862346649,0.046882227063179016,0.046882227063179016
154,0.6920658946037292,0.07665732502937317,0.07755836844444275,0.046887896955013275,0.046887896955013275
155,0.6919839382171631,0.0766463354229927,0.07754707336425781,0.0468936413526535,0.0468936413526535
156,0.6919020414352417,0.07663533836603165,0.07753578573465347,0.04689868539571762,0.04689868539571762
157,0.6918201446533203,0.07662434875965118,0.07752447575330734,0.046904027462005615,0.046904027462005615
158,0.6917383074760437,0.07661333680152893,0.0775131806731224,0.04690985009074211,0.04690985009074211
159,0.6916564702987671,0.07660234719514847,0.07750187814235687,0.046915747225284576,0.046915747225284576
160,0.6915745735168457,0.07659133523702621,0.07749056816101074,0.04692095145583153,0.04692095145583153
161,0.6914927363395691,0.07658032327890396,0.0774792730808258,0.046926435083150864,0.046926435083150864
162,0.6914109587669373,0.07656930387020111,0.07746796309947968,0.046931974589824677,0.046931974589824677
163,0.6913291215896606,0.07655829936265945,0.07745665311813354,0.04693716764450073,0.04693716764450073
164,0.6912474036216736,0.0765472799539566,0.07744531333446503,0.04694259166717529,0.04694259166717529
165,0.6911656260490417,0.07653626799583435,0.0774339959025383,0.04694775491952896,0.04694775491952896
166,0.6910839676856995,0.0765252411365509,0.07742268592119217,0.0469534769654274,0.0469534769654274
167,0.6910021901130676,0.07651421427726746,0.07741136103868484,0.04695861414074898,0.04695861414074898
168,0.6909204125404358,0.07650318741798401,0.07740005105733871,0.04696463793516159,0.04696463793516159
169,0.6908387541770935,0.07649216055870056,0.07738872617483139,0.04697021469473839,0.04697021469473839
170,0.6907570362091064,0.07648113369941711,0.07737737149000168,0.04697517678141594,0.04697517678141594
171,0.6906754374504089,0.07647009193897247,0.07736604660749435,0.046980347484350204,0.046980347484350204
172,0.6905937790870667,0.07645905762910843,0.07735471427440643,0.04698633775115013,0.04698633775115013
173,0.6905121207237244,0.07644800841808319,0.07734337449073792,0.046991653740406036,0.046991653740406036
174,0.6904305815696716,0.07643698155879974,0.0773320347070694,0.04699677228927612,0.04699677228927612
175,0.6903489828109741,0.0764259323477745,0.07732070982456207,0.04700254648923874,0.04700254648923874
176,0.6902673840522766,0.07641488313674927,0.07730935513973236,0.04700806364417076,0.04700806364417076
177,0.6901859045028687,0.07640384137630463,0.07729798555374146,0.04701368883252144,0.04701368883252144
178,0.6901043057441711,0.07639278471469879,0.07728664577007294,0.04701909050345421,0.04701909050345421
179,0.6900227665901184,0.07638172805309296,0.07727529108524323,0.047024402767419815,0.047024402767419815
180,0.6899412274360657,0.07637067139148712,0.07726393640041351,0.047029707580804825,0.047029707580804825
181,0.6898598074913025,0.07635961472988129,0.0772525817155838,0.047035280615091324,0.047035280615091324
182,0.6897783279418945,0.07634855061769485,0.07724123448133469,0.047040846198797226,0.047040846198797226
183,0.6896968483924866,0.07633748650550842,0.07722983509302139,0.04704663157463074,0.04704663157463074
184,0.6896153688430786,0.0763264149427414,0.07721848040819168,0.04705240577459335,0.04705240577459335
185,0.6895340085029602,0.07631535828113556,0.07720709592103958,0.047058530151844025,0.047058530151844025
186,0.6894526481628418,0.07630427181720734,0.07719574123620987,0.04706425219774246,0.04706425219774246
187,0.6893712282180786,0.07629320025444031,0.07718437165021896,0.04706969112157822,0.04706969112157822
188,0.6892898678779602,0.07628212124109268,0.07717297971248627,0.04707500711083412,0.04707500711083412
189,0.6892085075378418,0.07627103477716446,0.07716159522533417,0.04708070307970047,0.04708070307970047
190,0.6891271471977234,0.07625995576381683,0.07715021073818207,0.04708622023463249,0.04708622023463249
191,0.6890458464622498,0.07624886929988861,0.07713881134986877,0.047092076390981674,0.047092076390981674
192,0.6889645457267761,0.07623778283596039,0.07712744176387787,0.047097839415073395,0.047097839415073395
193,0.6888833045959473,0.07622668892145157,0.07711604982614517,0.04710350185632706,0.04710350185632706
194,0.6888020038604736,0.07621559500694275,0.07710465043783188,0.047108929604291916,0.047108929604291916
195,0.6887207627296448,0.07620449364185333,0.07709325104951859,0.04711424931883812,0.04711424931883812
196,0.6886395215988159,0.07619339972734451,0.0770818442106247,0.04711981117725372,0.04711981117725372
197,0.6885582804679871,0.0761823058128357,0.0770704448223114,0.04712548851966858,0.04712548851966858
198,0.688477098941803,0.07617119699716568,0.07705903053283691,0.04713094234466553,0.04713094234466553
199,0.6883959174156189,0.07616008073091507,0.07704763859510422,0.04713641107082367,0.04713641107082367
200,0.68831467628479,0.07614897191524506,0.07703619450330734,0.04714224860072136,0.04714224860072136
201,0.6882335543632507,0.07613786309957504,0.07702481001615524,0.04714801535010338,0.04714801535010338
202,0.6881524324417114,0.07612674683332443,0.07701338827610016,0.0471540242433548,0.0471540242433548
203,0.6880713105201721,0.07611563056707382,0.07700195908546448,0.04715916886925697,0.04715916886925697
204,0.6879901885986328,0.07610450685024261,0.0769905373454094,0.047165028750896454,0.047165028750896454
205,0.6879091262817383,0.07609338313341141,0.07697910815477371,0.04717102646827698,0.04717102646827698
206,0.6878280639648438,0.0760822519659996,0.07696765661239624,0.04717722535133362,0.04717722535133362
207,0.6877470016479492,0.0760711207985878,0.07695624232292175,0.047183047980070114,0.047183047980070114
208,0.6876659989356995,0.076059989631176,0.07694480568170547,0.04718942940235138,0.04718942940235138
209,0.6875849366188049,0.07604886591434479,0.0769333466887474,0.047194838523864746,0.047194838523864746
210,0.6875039339065552,0.07603772729635239,0.07692192494869232,0.047200847417116165,0.047200847417116165
211,0.6874229311943054,0.07602658122777939,0.07691048085689545,0.04720694571733475,0.04720694571733475
212,0.6873419880867004,0.07601544260978699,0.07689904421567917,0.047212954610586166,0.047212954610586166
213,0.6872609853744507,0.07600428909063339,0.07688756287097931,0.047218695282936096,0.047218695282936096
214,0.6871801018714905,0.07599315047264099,0.07687611877918243,0.047224387526512146,0.047224387526512146
215,0.6870992183685303,0.0759819969534874,0.07686465233564377,0.04723060503602028,0.04723060503602028
216,0.6870182752609253,0.0759708359837532,0.07685322314500809,0.04723609238862991,0.04723609238862991
217,0.6869373917579651,0.07595967501401901,0.07684174180030823,0.04724275693297386,0.04724275693297386
218,0.6868565082550049,0.07594852149486542,0.07683029025793076,0.04724942520260811,0.04724942520260811
219,0.6867756247520447,0.07593736052513123,0.07681881636381149,0.047255825251340866,0.047255825251340866
220,0.686694860458374,0.07592619210481644,0.07680737972259521,0.047261517494916916,0.047261517494916916
221,0.6866139769554138,0.07591502368450165,0.07679588347673416,0.047267500311136246,0.047267500311136246
222,0.6865331530570984,0.07590385526418686,0.0767844170331955,0.04727330431342125,0.04727330431342125
223,0.6864523887634277,0.07589267939329147,0.07677292823791504,0.047279082238674164,0.047279082238674164
224,0.6863716244697571,0.07588150352239609,0.07676144689321518,0.047284796833992004,0.047284796833992004
225,0.6862908601760864,0.0758703202009201,0.07674996554851532,0.04729057103395462,0.04729057103395462
226,0.6862101554870605,0.07585913687944412,0.07673848420381546,0.04729655385017395,0.04729655385017395
227,0.6861294507980347,0.07584795355796814,0.0767269879579544,0.047302503138780594,0.047302503138780594
228,0.686048686504364,0.07583675533533096,0.07671548426151276,0.04730839282274246,0.04730839282274246
229,0.6859680414199829,0.07582557201385498,0.07670397311449051,0.04731501638889313,0.04731501638889313
230,0.685887336730957,0.075814388692379,0.07669247686862946,0.04732073098421097,0.04732073098421097
231,0.6858066916465759,0.07580318301916122,0.0766809806227684,0.04732678085565567,0.04732678085565567
232,0.6857260465621948,0.07579198479652405,0.07666948437690735,0.047332994639873505,0.047332994639873505
233,0.6856454610824585,0.07578077167272568,0.07665795832872391,0.04733938351273537,0.04733938351273537
234,0.6855648159980774,0.0757695659995079,0.07664646208286285,0.04734518378973007,0.04734518378973007
235,0.6854842901229858,0.07575836032629013,0.0766349658370018,0.047351300716400146,0.047351300716400146
236,0.6854036450386047,0.07574716210365295,0.07662340998649597,0.047357749193906784,0.047357749193906784
237,0.6853230595588684,0.07573594152927399,0.07661191374063492,0.04736344888806343,0.04736344888806343
238,0.6852425932884216,0.07572471350431442,0.07660038769245148,0.047369565814733505,0.047369565814733505
239,0.6851620078086853,0.07571350038051605,0.07658886164426804,0.047375619411468506,0.047375619411468506
240,0.6850815415382385,0.07570228725671768,0.0765773355960846,0.04738203063607216,0.04738203063607216
241,0.685001015663147,0.07569105178117752,0.07656580954790115,0.047387950122356415,0.047387950122356415
242,0.6849205493927002,0.07567981630563736,0.07655426859855652,0.047394026070833206,0.047394026070833206
243,0.6848400831222534,0.0756685882806778,0.07654272764921188,0.04740077629685402,0.04740077629685402
244,0.6847596764564514,0.07565736025571823,0.07653118669986725,0.047407325357198715,0.047407325357198715
245,0.6846792101860046,0.07564611732959747,0.07651964575052261,0.047413576394319534,0.047413576394319534
246,0.6845988035202026,0.07563488185405731,0.07650811225175858,0.04741956293582916,0.04741956293582916
247,0.6845183968544006,0.07562363892793655,0.07649657130241394,0.04742591083049774,0.04742591083049774
248,0.6844379901885986,0.0756123960018158,0.07648500055074692,0.047432105988264084,0.047432105988264084
249,0.6843576431274414,0.07560114562511444,0.0764734297990799,0.047437988221645355,0.047437988221645355
250,0.6842772364616394,0.07558988779783249,0.07646187394857407,0.047444526106119156,0.047444526106119156
251,0.684196949005127,0.07557863742113113,0.07645032554864883,0.04745151847600937,0.04745151847600937
252,0.6841166615486145,0.07556737214326859,0.07643873989582062,0.04745803773403168,0.04745803773403168
253,0.6840363144874573,0.07555611431598663,0.07642718404531479,0.047464948147535324,0.047464948147535324
254,0.6839560866355896,0.07554484158754349,0.07641562074422836,0.04747094586491585,0.04747094586491585
255,0.6838757395744324,0.07553356885910034,0.07640404999256134,0.047477055341005325,0.047477055341005325
256,0.6837955713272095,0.07552230358123779,0.07639246433973312,0.047483179718256,0.047483179718256
257,0.683715283870697,0.07551102340221405,0.0763808861374855,0.04748910665512085,0.04748910665512085
258,0.6836351156234741,0.0754997581243515,0.07636931538581848,0.04749545454978943,0.04749545454978943
259,0.6835549473762512,0.07548847049474716,0.07635771483182907,0.04750128090381622,0.04750128090381622
260,0.6834747195243835,0.07547719776630402,0.07634613662958145,0.047507353127002716,0.047507353127002716
261,0.6833945512771606,0.07546589523553848,0.07633455097675323,0.047513287514448166,0.047513287514448166
262,0.683314323425293,0.07545462250709534,0.07632294297218323,0.047519437968730927,0.047519437968730927
263,0.6832342743873596,0.0754433274269104,0.07631134241819382,0.04752558469772339,0.04752558469772339
264,0.6831541061401367,0.07543202489614487,0.076299749314785,0.04753236845135689,0.04753236845135689
265,0.6830740571022034,0.07542072981595993,0.0762881338596344,0.04753820225596428,0.04753820225596428
266,0.6829938888549805,0.07540944218635559,0.07627652585506439,0.04754433408379555,0.04754433408379555
267,0.6829138994216919,0.07539813965559006,0.07626494020223618,0.04755089432001114,0.04755089432001114
268,0.6828338503837585,0.07538682222366333,0.07625331729650497,0.04755599424242973,0.04755599424242973
269,0.6827537417411804,0.0753755122423172,0.07624168694019318,0.04756207764148712,0.04756207764148712
270,0.6826737523078918,0.07536420226097107,0.07623009383678436,0.047568321228027344,0.047568321228027344
271,0.6825937628746033,0.07535289227962494,0.07621846348047256,0.04757445305585861,0.04757445305585861
272,0.6825137138366699,0.07534157484769821,0.07620682567358017,0.04758075624704361,0.04758075624704361
273,0.6824337840080261,0.07533024996519089,0.07619521021842957,0.047586772590875626,0.047586772590875626
274,0.6823538541793823,0.07531892508268356,0.07618357241153717,0.04759231582283974,0.04759231582283974
275,0.6822738647460938,0.07530760765075684,0.07617194950580597,0.04759848862886429,0.04759848862886429
276,0.68219393491745,0.07529626786708832,0.07616031169891357,0.047605160623788834,0.047605160623788834
277,0.6821140050888062,0.07528495043516159,0.07614866644144058,0.047611068934202194,0.047611068934202194
278,0.6820341348648071,0.07527361065149307,0.07613702863454819,0.04761745035648346,0.04761745035648346
279,0.6819542646408081,0.07526227086782455,0.0761253759264946,0.047624047845602036,0.047624047845602036
280,0.6818743944168091,0.07525093108415604,0.0761137306690216,0.04763050377368927,0.04763050377368927
281,0.6817945241928101,0.07523958384990692,0.07610209286212921,0.04763662815093994,0.04763662815093994
282,0.6817147731781006,0.0752282366156578,0.07609041035175323,0.04764285683631897,0.04764285683631897
283,0.6816349029541016,0.07521688938140869,0.07607877254486084,0.04764974117279053,0.04764974117279053
284,0.6815550923347473,0.07520554214715958,0.07606710493564606,0.04765672981739044,0.04765672981739044
285,0.6814753413200378,0.07519418746232986,0.07605543732643127,0.04766285419464111,0.04766285419464111
286,0.6813955903053284,0.07518281787633896,0.0760437622666359,0.04766874015331268,0.04766874015331268
287,0.6813157796859741,0.07517146319150925,0.07603209465742111,0.04767448827624321,0.04767448827624321
288,0.6812360882759094,0.07516009360551834,0.07602042704820633,0.047680217772722244,0.047680217772722244
289,0.6811563968658447,0.07514872401952744,0.07600875943899155,0.04768659919500351,0.04768659919500351
290,0.68107670545578,0.07513735443353653,0.07599706202745438,0.047693200409412384,0.047693200409412384
291,0.6809970140457153,0.07512597739696503,0.0759853944182396,0.04769950732588768,0.04769950732588768
292,0.6809173226356506,0.07511460036039352,0.07597371190786362,0.04770608991384506,0.04770608991384506
293,0.6808376312255859,0.07510323077440262,0.07596201449632645,0.047712404280900955,0.047712404280900955
294,0.6807580590248108,0.07509183138608932,0.07595030218362808,0.04771927371621132,0.04771927371621132
295,0.6806784868240356,0.07508045434951782,0.0759386196732521,0.047726187855005264,0.047726187855005264
296,0.6805988550186157,0.07506906986236572,0.07592690736055374,0.047733671963214874,0.047733671963214874
