iteration,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,y_1,y_2,norm_d,distance_PS,difference,cos,alpha_1,alpha_2,is_start_hitting,is_stop_hitting
10,0.633217990398407,0.43624135851860046,0.28625690937042236,0.5141056776046753,0.731728196144104,0.38720765709877014,0.41732802987098694,0.694220781326294,0.4639281928539276,0.4032312333583832,0.4483606815338135,0.5078693628311157,0.29504701495170593,0.42726773023605347,0.7411274909973145,0.44512173533439636,0.7264206409454346,0.40111514925956726,0.3981557786464691,0.4241975247859955,0.2751831114292145,0.34813374280929565,0.6498030424118042,0.3111651837825775,0.5841149091720581,0.733933687210083,0.46694520115852356,0.6080809831619263,0.6154909133911133,0.3202592134475708,0.633217990398407,2.9738540649414062,0.6984346508979797,0.1032942607998848,3.014494325270789e-07,0.9999999403953552,6.070172408175532,0.5000000703003987,False,False
11,0.6333120465278625,0.4361128509044647,0.2861284017562866,0.5139771699905396,0.7315996885299683,0.3870791494846344,0.4171995222568512,0.6940922737121582,0.46379968523979187,0.40310272574424744,0.44823217391967773,0.50774085521698,0.2949185073375702,0.4271392226219177,0.7409989833831787,0.4449932277202606,0.7262921333312988,0.4009866416454315,0.3980272710323334,0.42406901717185974,0.27505460381507874,0.3480052351951599,0.6496745347976685,0.3110366761684418,0.5839864015579224,0.7338051795959473,0.4668166935443878,0.6079524755477905,0.6153624057769775,0.32013070583343506,0.6333120465278625,2.971738815307617,0.6982651352882385,0.10366080701351166,1.6272313985155051e-07,1.0000001192092896,6.047176227611114,0.500000078580839,False,False
12,0.6334050297737122,0.435984343290329,0.2859998941421509,0.5138486623764038,0.7314711809158325,0.38695064187049866,0.41707101464271545,0.6939637660980225,0.46367117762565613,0.4029742181301117,0.448103666305542,0.5076123476028442,0.29478999972343445,0.427010715007782,0.740870475769043,0.4448647201061249,0.7261636257171631,0.4008581340312958,0.39789876341819763,0.423940509557724,0.274926096200943,0.34787672758102417,0.6495460271835327,0.31090816855430603,0.5838578939437866,0.7336766719818115,0.4666881859302521,0.6078239679336548,0.6152338981628418,0.3200021982192993,0.6334050297737122,2.96964168548584,0.698099672794342,0.10402674227952957,2.4027400513659813e-07,1.0,6.024370604887936,0.5000000872293346,False,False
13,0.6334969401359558,0.43585583567619324,0.28587138652801514,0.5137201547622681,0.7313426733016968,0.3868221342563629,0.4169425070285797,0.6938352584838867,0.4635426700115204,0.40284571051597595,0.44797515869140625,0.5074838399887085,0.2946614921092987,0.42688220739364624,0.7407419681549072,0.44473621249198914,0.7260351181030273,0.40072962641716003,0.3977702558040619,0.42381200194358826,0.27479758858680725,0.3477482199668884,0.649417519569397,0.3107796609401703,0.5837293863296509,0.7335481643676758,0.46655967831611633,0.607695460319519,0.615105390548706,0.3198736906051636,0.6334969401359558,2.9675612449645996,0.6979382038116455,0.10439174622297287,3.3848931479951716e-07,0.9999999403953552,6.001774710912956,0.5000000962978666,False,False
14,0.6335877776145935,0.4357273280620575,0.2857428789138794,0.5135916471481323,0.731214165687561,0.3866936266422272,0.41681399941444397,0.693706750869751,0.46341416239738464,0.4027172029018402,0.4478466510772705,0.5073553323745728,0.29453298449516296,0.4267536997795105,0.7406134605407715,0.4446077048778534,0.7259066104888916,0.4006011188030243,0.39764174818992615,0.4236834943294525,0.2746690809726715,0.3476197123527527,0.6492890119552612,0.31065115332603455,0.5836008787155151,0.73341965675354,0.4664311707019806,0.6075669527053833,0.6149768829345703,0.31974518299102783,0.6335877776145935,2.965498924255371,0.6977805495262146,0.10475573688745499,1.8371385124282824e-07,1.0000001192092896,5.979389909762197,0.5000001058558684,False,False
15,0.63367760181427,0.43559882044792175,0.28561437129974365,0.5134631395339966,0.7310856580734253,0.38656511902809143,0.4166854918003082,0.6935782432556152,0.4632856547832489,0.40258869528770447,0.44771814346313477,0.507226824760437,0.2944044768810272,0.42662519216537476,0.7404849529266357,0.44447919726371765,0.7257781028747559,0.40047261118888855,0.3975132405757904,0.4235549867153168,0.27454057335853577,0.34749120473861694,0.6491605043411255,0.3105226457118988,0.5834723711013794,0.7332911491394043,0.46630266308784485,0.6074384450912476,0.6148483753204346,0.3196166753768921,0.63367760181427,2.9634532928466797,0.6976266503334045,0.10511886328458786,1.687519528559278e-07,1.0,5.957204842886305,0.5000001157026042,False,False
16,0.6337664723396301,0.4354703426361084,0.2854858934879303,0.5133346319198608,0.7309571504592896,0.3864366412162781,0.4165570139884949,0.6934497356414795,0.46315717697143555,0.4024602174758911,0.4475896656513214,0.5070983171463013,0.29427599906921387,0.4264967143535614,0.7403564453125,0.4443507194519043,0.7256495952606201,0.4003441333770752,0.39738476276397705,0.4234265089035034,0.2744120955467224,0.3473627269268036,0.6490319967269897,0.31039416790008545,0.5833438634872437,0.7331626415252686,0.4661741852760315,0.6073099374771118,0.6147198677062988,0.31948819756507874,0.6337664723396301,2.961422920227051,0.6974762082099915,0.1054815873503685,2.4586915969848633e-07,1.0,5.935188672995282,0.5000001259137488,False,False
17,0.633854329586029,0.43534186482429504,0.28535741567611694,0.5132061243057251,0.7308286428451538,0.3863081634044647,0.4164285361766815,0.6933212280273438,0.4630286991596222,0.40233173966407776,0.44746118783950806,0.5069698095321655,0.2941475212574005,0.42636823654174805,0.7402279376983643,0.44422224164009094,0.7255210876464844,0.40021565556526184,0.3972562849521637,0.42329803109169006,0.27428361773490906,0.34723424911499023,0.648903489112854,0.3102656900882721,0.5832153558731079,0.7330341339111328,0.46604570746421814,0.6071814298629761,0.6145913600921631,0.3193597197532654,0.633854329586029,2.959409475326538,0.6973292827606201,0.10584332793951035,3.061998370412766e-07,0.9999999403953552,5.913375803752165,0.5000001365717824,False,False
18,0.6339412331581116,0.4352133870124817,0.2852289378643036,0.5130776166915894,0.7307001352310181,0.38617968559265137,0.41630005836486816,0.693192720413208,0.46290022134780884,0.4022032618522644,0.4473327100276947,0.5068413019180298,0.29401904344558716,0.4262397587299347,0.7400994300842285,0.4440937638282776,0.7253925800323486,0.4000871777534485,0.39712780714035034,0.4231695532798767,0.2741551399230957,0.3471057713031769,0.6487749814987183,0.31013721227645874,0.5830868482589722,0.7329056262969971,0.4659172296524048,0.6070529222488403,0.6144628524780273,0.319231241941452,0.6339412331581116,2.9574100971221924,0.6971856951713562,0.10620450973510742,3.3881715921779687e-07,1.0000001192092896,5.891736126918783,0.5000001474307345,False,False
19,0.6340271830558777,0.43508490920066833,0.28510046005249023,0.5129491686820984,0.7305716872215271,0.386051207780838,0.4161715805530548,0.693064272403717,0.4627717435359955,0.40207478404045105,0.44720423221588135,0.5067128539085388,0.2938905656337738,0.42611128091812134,0.7399709820747375,0.44396528601646423,0.7252641320228577,0.39995869994163513,0.396999329328537,0.42304107546806335,0.27402666211128235,0.3469772934913635,0.6486465334892273,0.3100087344646454,0.5829584002494812,0.7327771782875061,0.46578875184059143,0.6069244742393494,0.6143344044685364,0.31910276412963867,0.6340271830558777,2.955428123474121,0.6970454454421997,0.10656455904245377,4.435442804151535e-07,0.9999999403953552,5.870304192714235,0.5000001585657118,False,False
20,0.6341121792793274,0.434956431388855,0.2849719822406769,0.5128207206726074,0.7304432392120361,0.38592272996902466,0.41604310274124146,0.6929358243942261,0.46264326572418213,0.4019463062286377,0.447075754404068,0.5065844058990479,0.29376208782196045,0.425982803106308,0.7398425340652466,0.4438368082046509,0.7251356840133667,0.3998302221298218,0.39687085151672363,0.42291259765625,0.273898184299469,0.34684881567955017,0.6485180854797363,0.30988025665283203,0.5828299522399902,0.7326487302780151,0.4656602740287781,0.6067960262298584,0.6142059564590454,0.3189742863178253,0.6341121792793274,2.953460693359375,0.6969083547592163,0.10692393779754639,4.2494443164287077e-07,1.0,5.8490488540723495,0.5000001701036448,False,False
21,0.6341962218284607,0.4348279535770416,0.2848435044288635,0.5126922726631165,0.7303147912025452,0.3857942521572113,0.4159146249294281,0.6928073763847351,0.4625147879123688,0.40181782841682434,0.44694727659225464,0.5064559578895569,0.2936336100101471,0.42585432529449463,0.7397140860557556,0.4437083303928375,0.7250072360038757,0.3997017443180084,0.3967423737049103,0.42278411984443665,0.27376970648765564,0.3467203378677368,0.6483896374702454,0.3097517788410187,0.5827015042304993,0.7325202822685242,0.4655317962169647,0.6066675782203674,0.6140775084495544,0.31884580850601196,0.6341962218284607,2.951507329940796,0.6967743635177612,0.10728257149457932,4.435442804151535e-07,0.9999998807907104,5.82797227799262,0.5000001817420536,False,False
22,0.6342793703079224,0.43469947576522827,0.28471502661705017,0.5125638246536255,0.7301863431930542,0.38566577434539795,0.41578614711761475,0.6926789283752441,0.4623863101005554,0.401689350605011,0.4468187987804413,0.5063275098800659,0.29350513219833374,0.4257258474826813,0.7395856380462646,0.44357985258102417,0.7248787879943848,0.39957326650619507,0.3966138958930969,0.4226556420326233,0.2736412286758423,0.34659186005592346,0.6482611894607544,0.3096233010292053,0.5825730562210083,0.7323918342590332,0.46540331840515137,0.6065391302108765,0.6139490604400635,0.3187173306941986,0.6342793703079224,2.9495692253112793,0.6966432332992554,0.1076400950551033,2.871133233384171e-07,1.0,5.8070933577663215,0.5000001935841129,False,False
23,0.6343616247177124,0.4345710277557373,0.2845865786075592,0.5124353766441345,0.7300578951835632,0.385537326335907,0.4156576991081238,0.6925504803657532,0.46225786209106445,0.40156090259552,0.4466903507709503,0.506199061870575,0.2933766841888428,0.4255973994731903,0.7394571900367737,0.4434514045715332,0.7247503399848938,0.3994448184967041,0.39648544788360596,0.4225271940231323,0.2735127806663513,0.3464634120464325,0.6481327414512634,0.30949485301971436,0.5824446082115173,0.7322633862495422,0.4652748703956604,0.6064106822013855,0.6138206124305725,0.31858888268470764,0.6343616247177124,2.947645425796509,0.6965152025222778,0.10799703001976013,3.223614157832344e-07,0.9999999403953552,5.786381784439475,0.5000002057845453,False,False
24,0.6344429850578308,0.43444257974624634,0.28445813059806824,0.5123069286346436,0.7299294471740723,0.385408878326416,0.4155292510986328,0.6924220323562622,0.4621294140815735,0.40143245458602905,0.44656190276145935,0.506070613861084,0.2932482361793518,0.42546895146369934,0.7393287420272827,0.44332295656204224,0.7246218919754028,0.39931637048721313,0.396356999874115,0.42239874601364136,0.27338433265686035,0.34633496403694153,0.6480042934417725,0.3093664050102234,0.5823161602020264,0.7321349382400513,0.46514642238616943,0.6062822341918945,0.6136921644210815,0.3184604346752167,0.6344429850578308,2.945734977722168,0.6963897943496704,0.10835299640893936,5.031211003370117e-07,1.0,5.765854132202705,0.5000002179843062,False,False
25,0.6345235109329224,0.43431413173675537,0.28432968258857727,0.5121784806251526,0.7298009991645813,0.38528043031692505,0.41540080308914185,0.6922935843467712,0.4620009660720825,0.4013040065765381,0.4464334547519684,0.505942165851593,0.29311978816986084,0.4253405034542084,0.7392002940177917,0.44319450855255127,0.7244934439659119,0.39918792247772217,0.396228551864624,0.4222702980041504,0.2732558846473694,0.34620651602745056,0.6478758454322815,0.3092379570007324,0.5821877121925354,0.7320064902305603,0.46501797437667847,0.6061537861824036,0.6135637164115906,0.3183319866657257,0.6345235109329224,2.943838357925415,0.6962671875953674,0.1087082102894783,3.2313539577444317e-07,1.0,5.7454970117663375,0.5000002303192781,False,False
26,0.6346031427383423,0.4341856837272644,0.2842012345790863,0.5120500326156616,0.7296725511550903,0.3851519823074341,0.4152723550796509,0.6921651363372803,0.46187251806259155,0.4011755585670471,0.4463050067424774,0.505813717842102,0.2929913401603699,0.4252120554447174,0.7390718460083008,0.4430660605430603,0.7243649959564209,0.3990594744682312,0.39610010385513306,0.4221418499946594,0.2731274366378784,0.3460780680179596,0.6477473974227905,0.30910950899124146,0.5820592641830444,0.7318780422210693,0.4648895263671875,0.6060253381729126,0.6134352684020996,0.31820353865623474,0.6346031427383423,2.94195556640625,0.6961471438407898,0.10906262695789337,3.478711221305275e-07,1.0,5.725312056891026,0.5000002427782422,False,False
27,0.6346819400787354,0.43405723571777344,0.28407278656959534,0.5119215846061707,0.7295441031455994,0.3850235342979431,0.4151439070701599,0.6920366883277893,0.4617440700531006,0.40104711055755615,0.44617655873298645,0.5056852698326111,0.2928628921508789,0.42508360743522644,0.7389433979988098,0.44293761253356934,0.7242365479469299,0.39893102645874023,0.3959716558456421,0.42201340198516846,0.27299898862838745,0.34594962000846863,0.6476189494132996,0.3089810609817505,0.5819308161735535,0.7317495942115784,0.46476107835769653,0.6058968901634216,0.6133068203926086,0.3180750906467438,0.6346819400787354,2.9400854110717773,0.6960296630859375,0.1094161793589592,4.182955137821409e-07,1.0,5.705300632039819,0.5000002555121347,False,False
28,0.6347599029541016,0.43392878770828247,0.28394433856010437,0.5117931365966797,0.7294156551361084,0.38489508628845215,0.41501545906066895,0.6919082403182983,0.4616156220436096,0.4009186625480652,0.4460481107234955,0.5055568218231201,0.29273444414138794,0.4249551594257355,0.7388149499893188,0.44280916452407837,0.724108099937439,0.39880257844924927,0.3958432078361511,0.4218849539756775,0.2728705406188965,0.34582117199897766,0.6474905014038086,0.3088526129722595,0.5818023681640625,0.7316211462020874,0.46463263034820557,0.6057684421539307,0.6131783723831177,0.3179466426372528,0.6347599029541016,2.938228130340576,0.6959148049354553,0.10976877808570862,4.2304603198317636e-07,1.0000001192092896,5.685464476683346,0.5000002681328191,False,False
29,0.6348370909690857,0.4338003695011139,0.2838159203529358,0.5116646885871887,0.7292872071266174,0.38476666808128357,0.41488704085350037,0.6917797923088074,0.46148720383644104,0.4007902443408966,0.4459196925163269,0.5054283738136292,0.29260602593421936,0.4248267412185669,0.7386865019798279,0.4426807463169098,0.723979651927948,0.3986741602420807,0.39571478962898254,0.4217565357685089,0.2727421224117279,0.3456927537918091,0.6473620533943176,0.30872419476509094,0.5816739201545715,0.7314926981925964,0.464504212141037,0.6056399941444397,0.6130499243736267,0.31781822443008423,0.6348370909690857,2.936384439468384,0.6958022117614746,0.11012068390846252,5.475036459756666e-07,1.0,5.665789117816377,0.5000002808162894,False,False
30,0.634913444519043,0.4336719512939453,0.2836875021457672,0.5115362405776978,0.7291587591171265,0.384638249874115,0.4147586226463318,0.6916513442993164,0.46135878562927246,0.400661826133728,0.4457912743091583,0.5052999258041382,0.2924776077270508,0.4246983230113983,0.7385580539703369,0.4425523281097412,0.723851203918457,0.3985457420349121,0.39558637142181396,0.42162811756134033,0.2726137042045593,0.3455643355846405,0.6472336053848267,0.30859577655792236,0.5815454721450806,0.7313642501831055,0.4643757939338684,0.6055115461349487,0.6129214763641357,0.31768980622291565,0.634913444519043,2.934551954269409,0.6956919431686401,0.11047179996967316,4.3341634636817616e-07,1.0,5.646275376276516,0.5000002937297681,False,False
31,0.6349890232086182,0.43354353308677673,0.28355908393859863,0.5114077925682068,0.7290303111076355,0.3845098316669464,0.4146302044391632,0.6915228962898254,0.4612303674221039,0.40053340792655945,0.44566285610198975,0.5051714777946472,0.2923491895198822,0.42456990480422974,0.738429605960846,0.44242390990257263,0.7237227559089661,0.39841732382774353,0.3954579532146454,0.42149969935417175,0.27248528599739075,0.3454359173774719,0.6471051573753357,0.3084673583507538,0.5814170241355896,0.7312358021736145,0.46424737572669983,0.6053830981254578,0.6127930283546448,0.31756138801574707,0.6349890232086182,2.9327316284179688,0.6955839991569519,0.11082211136817932,4.25466652131945e-07,1.0000001192092896,5.626925481785062,0.500000306461418,False,False
32,0.6350638270378113,0.43341511487960815,0.28343066573143005,0.5112794041633606,0.7289019227027893,0.38438141345977783,0.41450178623199463,0.6913945078849792,0.4611019492149353,0.40040498971939087,0.44553443789482117,0.505043089389801,0.2922207713127136,0.42444148659706116,0.7383012175559998,0.44229549169540405,0.7235943675041199,0.39828890562057495,0.3953295350074768,0.4213712811470032,0.27235686779022217,0.34530749917030334,0.6469767689704895,0.3083389401435852,0.5812886357307434,0.7311074137687683,0.46411895751953125,0.6052547097206116,0.6126646399497986,0.3174329698085785,0.6350638270378113,2.930924415588379,0.6954783201217651,0.11117151379585266,5.086078544991324e-07,0.9999999403953552,5.607740524687592,0.5000003191900163,False,False
33,0.6351378560066223,0.4332866966724396,0.2833022475242615,0.5111510157585144,0.7287735342979431,0.38425299525260925,0.41437336802482605,0.6912661194801331,0.4609735310077667,0.4002765715122223,0.4454060196876526,0.5049147009849548,0.29209235310554504,0.4243130683898926,0.7381728291511536,0.4421670734882355,0.7234659790992737,0.39816048741340637,0.3952011168003082,0.4212428629398346,0.2722284495830536,0.34517908096313477,0.6468483805656433,0.3082105219364166,0.5811602473258972,0.7309790253639221,0.46399053931236267,0.6051263213157654,0.6125362515449524,0.3173045516014099,0.6351378560066223,2.9291276931762695,0.6953747272491455,0.11151997745037079,4.978526817467355e-07,0.9999999403953552,5.588721569568494,0.5000003321095291,False,False
34,0.635211169719696,0.433158278465271,0.2831738293170929,0.5110226273536682,0.7286451458930969,0.3841245770454407,0.41424494981765747,0.6911377310752869,0.46084511280059814,0.4001481533050537,0.445277601480484,0.5047863125801086,0.29196393489837646,0.424184650182724,0.7380444407463074,0.4420386552810669,0.7233375906944275,0.3980320692062378,0.39507269859313965,0.421114444732666,0.272100031375885,0.3450506627559662,0.6467199921607971,0.30808210372924805,0.581031858921051,0.7308506369590759,0.4638621211051941,0.6049979329109192,0.6124078631401062,0.31717613339424133,0.635211169719696,2.927342653274536,0.6952731609344482,0.11186801642179489,5.623584797831427e-07,0.9999999403953552,5.56983783056968,0.5000003447802127,False,False
35,0.6352837085723877,0.4330298602581024,0.2830454111099243,0.510894238948822,0.7285167574882507,0.3839961588382721,0.4141165316104889,0.6910093426704407,0.46071669459342957,0.40001973509788513,0.44514918327331543,0.5046579241752625,0.2918355166912079,0.4240562319755554,0.7379160523414612,0.4419102370738983,0.7232092022895813,0.3979036509990692,0.39494428038597107,0.42098602652549744,0.27197161316871643,0.3449222445487976,0.6465916037559509,0.30795368552207947,0.5809034705162048,0.7307222485542297,0.4637337028980255,0.604869544506073,0.61227947473526,0.31704771518707275,0.6352837085723877,2.9255690574645996,0.6951737403869629,0.11221501976251602,4.819897867491818e-07,0.9999998807907104,5.551122847225835,0.5000003574110002,False,False
36,0.635355532169342,0.4329014718532562,0.2829170227050781,0.5107658505439758,0.7283883690834045,0.3838677704334259,0.4139881432056427,0.6908809542655945,0.4605883061885834,0.39989134669303894,0.44502079486846924,0.5045295357704163,0.2917071282863617,0.42392784357070923,0.737787663936615,0.4417818486690521,0.7230808138847351,0.397775262594223,0.3948158919811249,0.42085763812065125,0.27184322476387024,0.3447938561439514,0.6464632153511047,0.3078252971172333,0.5807750821113586,0.7305938601493835,0.4636053144931793,0.6047411561012268,0.6121510863304138,0.31691932678222656,0.635355532169342,2.9238061904907227,0.6950759887695312,0.1125611662864685,5.997601419949206e-07,0.9999999403953552,5.53256127662462,0.5000003700698953,False,False
37,0.6354266405105591,0.43277308344841003,0.28278863430023193,0.5106374621391296,0.7282599806785583,0.3837393820285797,0.4138597548007965,0.6907525658607483,0.4604599177837372,0.39976295828819275,0.44489240646362305,0.5044011473655701,0.2915787398815155,0.42379945516586304,0.7376592755317688,0.44165346026420593,0.7229524254798889,0.39764687418937683,0.3946875035762787,0.42072924971580505,0.27171483635902405,0.3446654677391052,0.6463348269462585,0.3076969087123871,0.5806466937065125,0.7304654717445374,0.46347692608833313,0.6046127676963806,0.6120226979255676,0.31679093837738037,0.6354266405105591,2.922055244445801,0.6949805021286011,0.11290645599365234,6.619286523346091e-07,0.9999998807907104,5.5141559704789485,0.5000003826549649,False,False
38,0.6354970335960388,0.43264469504356384,0.28266024589538574,0.5105090737342834,0.7281315922737122,0.3836109936237335,0.4137313663959503,0.6906241774559021,0.460331529378891,0.39963456988334656,0.44476401805877686,0.5042727589607239,0.2914503514766693,0.42367106676101685,0.7375308871269226,0.44152507185935974,0.7228240370750427,0.39751848578453064,0.3945591151714325,0.42060086131095886,0.27158644795417786,0.34453707933425903,0.6462064385414124,0.3075685203075409,0.5805183053016663,0.7303370833396912,0.46334853768348694,0.6044843792915344,0.6118943095207214,0.3166625499725342,0.6354970335960388,2.920314311981201,0.6948866248130798,0.11325082182884216,5.625065000458562e-07,1.0,5.495905952546664,0.500000395027239,False,False
